Indiv,Sire,Dam,Sex,Breed,Born,BV
276000811685536,276000808336829,276000810964691,female,Hinterwaelder,2000,0.912369778524512
276000802875301,276000803611346,276000802429227,male,Hinterwaelder,1976,-1.78372866231837
276000892275335,NA,276000891829808,female,Hinterwaelder,2008,1.40822581712112
276000811157970,276000808337251,276000810331851,female,Hinterwaelder,1998,-0.107299738723235
276000891680368,NA,276000890584279,female,Hinterwaelder,2004,1.11343155209861
276000891283817,NA,276000890770508,female,Hinterwaelder,2001,1.38920379742043
276000891126564,NA,NA,female,Hinterwaelder,1999,0.161642333015147
276000813024681,276000811595894,276000802947649,female,Hinterwaelder,2004,-0.052996896240977
276000802428324,NA,NA,female,Hinterwaelder,1967,-2.43678648959747
276000802875316,276000803611373,276000802427282,female,Hinterwaelder,1976,-1.49533355447543
276000802932755,276000802925226,276000802918683,female,Hinterwaelder,1990,-0.121755101963527
276000802688600,276000802918133,276000802918243,female,Hinterwaelder,1989,-0.545414746769691
276000812496743,276000811595947,276000808591102,female,Hinterwaelder,2003,-0.418721750033445
276000810958565,276000802938370,276000890318703,female,Hinterwaelder,1998,0.826733831269038
276000802945696,276000802924985,276000802907865,female,Hinterwaelder,1992,-0.211783915877699
276000802429253,NA,276000802426166,female,Hinterwaelder,1974,-1.54978791689029
276000892281761,NA,276000890564077,female,Hinterwaelder,2006,2.01598352227967
276000802427610,276000803611307,276000802420540,female,Hinterwaelder,1972,-1.86579418532344
276000802932282,NA,NA,female,Hinterwaelder,1981,0.168263419665117
276000802852872,NA,NA,female,Hinterwaelder,1972,-0.312996543903892
276000810085235,276000802946024,276000802932727,female,Hinterwaelder,1995,-0.0563940131915003
276000812202144,276000811595894,276000802938464,female,Hinterwaelder,2003,0.0483923098025955
276000810087700,276000802947566,276000802947246,female,Hinterwaelder,1996,0.645272939468393
276000802820075,276000803611129,NA,female,Hinterwaelder,1961,-2.13854771132422
276000811596031,276000810748375,276000802940246,male,Hinterwaelder,2000,0.517888049423362
276000802898108,NA,NA,female,Hinterwaelder,1980,-0.254803258710924
276000892458981,NA,276000984535893,female,Hinterwaelder,2007,1.09173860035762
276000802428928,276000803611369,276000802425275,male,Hinterwaelder,1974,-1.14129324825336
276000811044053,276000808591172,276000802947258,female,Hinterwaelder,1998,0.606939433109571
276000802947340,276000802924654,276000802688513,female,Hinterwaelder,1993,-0.0627232243528568
276000812749557,276000812201905,276000811286961,male,Hinterwaelder,2004,0.65319305199544
276000802925973,NA,NA,female,Hinterwaelder,1986,0.209649435428605
276000812750069,276000811902826,276000802922991,female,Hinterwaelder,2004,0.150177336335563
276000802426245,NA,NA,female,Hinterwaelder,1970,-2.36208278442967
276000802924383,276000802918110,276000802908349,male,Hinterwaelder,1989,0.235604714553317
276000803611266,276000803611230,276000802422215,male,Hinterwaelder,1967,-2.13884528910135
276000802820062,NA,NA,female,Hinterwaelder,1960,-2.86394202170049
276000802908059,276000802898109,276000802865660,female,Hinterwaelder,1983,-1.19173775070071
276000891687386,NA,276000890645539,female,Hinterwaelder,2002,1.1995203923313
276000810957938,276000808406738,276000802947769,female,Hinterwaelder,1998,0.291233871987376
276000802908342,276000802898580,276000802875357,female,Hinterwaelder,1984,-0.887535125856983
276000890369493,NA,NA,female,unbek0,NA,NA
276000812496874,276000811597113,276000810331594,female,Hinterwaelder,2003,0.816748370952587
276000802884315,NA,276000802853815,female,Hinterwaelder,1979,-0.324784320197601
276000803611162,276000800000663,276000802420314,male,Hinterwaelder,1961,-1.20651797147644
276000808406596,276000802908275,276000802932104,female,Hinterwaelder,1995,0.0263115476811309
276000802420087,NA,NA,female,Hinterwaelder,1959,-2.50984400202395
276000812497303,276000810331818,276000811158131,female,Hinterwaelder,2003,0.850379742265289
276000802423372,276000803611172,276000802420085,female,Hinterwaelder,1966,-2.46779603046969
276000802898178,276000802875526,276000802883695,female,Hinterwaelder,1980,-1.1204089146011
276000813677675,276000812749560,276000811902920,female,Hinterwaelder,2007,0.385031452534615
276000802947892,276000802924654,276000802688461,female,Hinterwaelder,1993,0.0744471113082945
276000800002464,NA,NA,female,unbek0,NA,NA
276000808406740,276000802940396,276000802932127,female,Hinterwaelder,1995,0.0038404786989998
276000802428825,NA,NA,female,Hinterwaelder,1969,-2.29027481274903
276000890817015,NA,NA,female,Hinterwaelder,1995,0.918941564373343
276000891730317,NA,276000890391387,female,Hinterwaelder,2003,1.00289929075226
276000808591212,276000802940718,276000802938511,female,Hinterwaelder,1995,-0.283635627646502
276000891786632,NA,276000890369493,female,Hinterwaelder,2003,0.930021752229918
276000891471208,NA,276000890728730,female,Hinterwaelder,2001,0.665224297886814
276000812347378,276000811286958,276000810958681,male,Hinterwaelder,2003,0.183602687311624
276000802423397,276000803611161,NA,female,Hinterwaelder,1966,-2.08371945748647
276000890751150,NA,NA,female,Hinterwaelder,1987,-0.548847941068335
276000811288153,276000810957933,276000802938132,female,Hinterwaelder,2001,0.718197841414593
276000811287624,276000810087794,276000802922809,female,Hinterwaelder,1999,0.123745822528637
276000892322732,NA,276000890506900,female,Hinterwaelder,2006,1.10311618420374
276000802908590,276000802898596,276000802875182,female,Hinterwaelder,1984,-0.414518827862972
276000802883828,NA,276000802875235,female,Hinterwaelder,1978,-0.29397566769829
276000811596130,276000810331589,276000802922843,female,Hinterwaelder,2000,-0.190685138852668
276000890105733,NA,NA,female,unbek0,NA,NA
276000802426367,NA,NA,female,Hinterwaelder,1968,-1.86047793476215
276000802427347,276000803611310,276000802425389,female,Hinterwaelder,1972,-0.870135269215848
276000811286954,276000808519398,276000802947887,female,Hinterwaelder,1999,0.198581792361724
276000891303476,NA,276000890829694,female,Hinterwaelder,2002,1.15349575198712
276000802925381,276000802908670,276000802884153,female,Hinterwaelder,1988,-0.477754544683593
276000802932551,276000802918444,276000802875349,female,Hinterwaelder,1990,-0.756078810084979
276000812346745,276000811288068,276000811595872,female,Hinterwaelder,2002,0.486089039662464
276000812496669,276000811287630,276000810331168,female,Hinterwaelder,2003,0.0545245523084689
276000890982961,NA,276000890861392,female,Hinterwaelder,1998,0.708481825850991
276000890873324,NA,NA,female,unbek0,NA,NA
276000802984325,276000802918443,276000806489459,female,Hinterwaelder,1994,0.00413506783464959
276000812114241,276000811286982,276000802945761,female,Hinterwaelder,2002,0.0678240581849589
276000802918795,276000802908785,276000802898148,female,Hinterwaelder,1987,-0.217663111420971
276000891769308,NA,276000891090570,female,Hinterwaelder,2003,0.795485648392121
276000891917997,NA,276000890829697,female,Hinterwaelder,2004,1.20681083445038
276000811902796,276000810958201,276000810331300,female,Hinterwaelder,2001,0.391427513331263
276000802932605,276000802918389,276000802898787,female,Hinterwaelder,1990,-0.327615752044502
276000891730217,NA,276000890850566,female,Hinterwaelder,2005,0.971674911470008
276000802932643,276000802925018,276000802898116,female,Hinterwaelder,1990,-0.75618220727511
276000890358279,NA,276000890733484,female,Hinterwaelder,1999,0.533985716140211
276000811597025,276000810748471,276000810332854,male,Hinterwaelder,2000,-0.00777822696078647
276000802422756,276000803611149,276000802420511,female,Hinterwaelder,1965,-1.52846419051616
276000813368878,276000802938228,276000811595856,male,Hinterwaelder,2006,0.315226737673149
276000808591294,276000802940471,276000808591292,female,Hinterwaelder,1995,0.0529869066909523
276000890952616,NA,276000890952611,female,Hinterwaelder,2000,0.592175156151525
276000810087318,276000802947948,276000802925513,male,Hinterwaelder,1996,-0.153291461076588
276000891501405,NA,276000890794081,female,Hinterwaelder,2001,1.00810788667303
276000891466355,276000810331818,276000810087235,male,Hinterwaelder,2003,-0.196647924592655
276000812939301,276000811902891,276000811287004,female,Hinterwaelder,2004,0.651817527468289
276000802884055,NA,NA,female,Vorderwaelder,1976,-0.17716882896748
276000808591335,276000802908275,276000802947110,female,Hinterwaelder,1995,-0.83957458057356
276000891410136,NA,276000810331272,female,Hinterwaelder,2001,0.157609309042826
276000891778037,NA,276000810331248,female,Hinterwaelder,2006,0.561761136785161
276000811597104,276000810957933,276000810958905,female,Hinterwaelder,2001,0.759953189387188
276000810748572,276000802938193,276000810087062,male,Hinterwaelder,1999,0.136077723544239
276000502918323,NA,NA,female,unbek0,NA,NA
276000892309885,NA,276000890135164,female,Hinterwaelder,2006,1.40249633371627
276000812511517,276000811903909,276000802945888,male,Hinterwaelder,2003,0.45212431453681
276000802932474,276000802908469,276000802907886,female,Hinterwaelder,1990,-0.0661791425649435
276000812463462,NA,276000808566746,female,Hinterwaelder,2003,0.89674667549524
276000813838828,NA,276000891318869,female,Hinterwaelder,2007,0.909024797008555
276000802947951,276000802938024,276000802932759,female,Hinterwaelder,1994,0.159575666958347
276000890838062,NA,276000830838061,female,Hinterwaelder,1998,1.23479784612123
276000802922604,NA,NA,female,Hinterwaelder,1987,0.245435709651354
276000811286857,NA,276000890089706,female,Hinterwaelder,1999,0.941901409565068
276000891658064,NA,276000891363572,female,Hinterwaelder,2002,0.672092513825227
276000812689042,276000811286979,276000810958550,female,Hinterwaelder,2003,0.924834615063047
276000890645530,NA,NA,female,unbek0,NA,NA
276000802925234,276000802918280,276000802908631,female,Hinterwaelder,1988,-0.261405885260355
276000892120553,NA,276000890826847,female,Hinterwaelder,2005,1.15059375317699
276000890799351,NA,NA,female,unbek0,NA,NA
276000813550094,276000812749557,276000812497630,male,Hinterwaelder,2006,0.299812008051839
276000891486169,NA,276000891081665,female,Hinterwaelder,2001,0.963709354402103
276000890728721,NA,NA,female,Hinterwaelder,1995,0.461732868809203
276000803611362,276000803611268,276000802420287,male,Hinterwaelder,1971,-1.82611392214769
276000890130591,NA,NA,female,unbek0,NA,NA
276000891967901,NA,276000891816335,female,Hinterwaelder,2007,1.51796961205894
276000810958698,276000810332656,276000810087793,female,Hinterwaelder,1998,0.218655383696504
276000802422269,276000803611136,276000802420232,female,Hinterwaelder,1963,-2.59157942829414
276000890699508,NA,NA,female,unbek0,NA,NA
276000891236197,NA,276000890809879,female,Hinterwaelder,2001,1.53528819865871
276000802898054,276000802875106,276000802426962,female,Hinterwaelder,1980,-1.86337713582007
276000813838759,276000813270989,276000811157917,male,Hinterwaelder,2008,0.251410439210643
276000802903781,NA,NA,female,Hinterwaelder,1986,0.0684870685877645
276000890495341,NA,NA,female,Hinterwaelder,1997,1.29372842368999
276000813256345,276000812346684,276000810748514,female,Hinterwaelder,2005,0.522452906930267
276000813007333,276000810958214,276000810956293,female,Hinterwaelder,2004,0.357417714401082
276000890745248,NA,276000890092012,female,Hinterwaelder,2000,0.384447925604971
276000802922954,276000802940581,276000802932205,female,Hinterwaelder,1994,-0.332605734733737
276000802932921,276000802898580,276000802918119,female,Hinterwaelder,1990,-0.854669540718057
276000891618439,276000810331818,276000890849083,female,Hinterwaelder,2005,0.744324796080982
276000802866106,276000803611375,276000802833947,female,Hinterwaelder,1975,-1.3730523359759
276000890007253,NA,NA,female,Hinterwaelder,1996,0.404321410750133
276000802427276,276000803611312,276000802425354,female,Hinterwaelder,1972,-1.85414687266354
276000891182092,NA,NA,female,Hinterwaelder,2000,0.543608694061695
276000810957957,276000808406738,276000808591250,female,Hinterwaelder,1998,-0.00311297044216199
276000808519306,276000802940621,276000808519305,female,Hinterwaelder,1995,0.621843310076733
276000890654793,NA,276000890023422,female,Hinterwaelder,1998,0.843512336410569
276000811273494,NA,276000810884199,female,Hinterwaelder,1999,0.448664045097434
276000891993604,NA,276000890581910,female,Hinterwaelder,2006,1.45467788252375
276000802426235,276000803611258,NA,female,Hinterwaelder,1970,-1.20923027238652
276000891080386,NA,276000891080389,female,Hinterwaelder,1999,1.3596999695752
276000811287367,276000811043854,276000808406481,male,Hinterwaelder,2000,0.107887724053424
276000810956505,276000810331818,276000808406658,female,Hinterwaelder,2001,0.91266356845221
276000811902918,276000811157781,276000810748311,female,Hinterwaelder,2002,-0.224497474567297
276000890828416,NA,NA,female,unbek0,NA,NA
276000802932074,276000802918500,276000802907837,female,Hinterwaelder,1989,-0.174674721397437
276000802831834,276000803611203,276000802820021,male,Hinterwaelder,1967,-1.81777119011099
276000810331492,276000802940718,276000808591253,female,Hinterwaelder,1997,0.420533484988341
276000813369059,276000802938193,276000812688881,female,Hinterwaelder,2006,0.636865287564727
276000891858280,NA,276000891538401,female,Hinterwaelder,2004,1.26663475553593
276000891127252,NA,276000890592177,female,Hinterwaelder,1999,0.736870712030853
276000892242034,NA,276000891961837,female,Hinterwaelder,2006,1.42764925021789
276000802932337,276000802918854,276000802918509,female,Hinterwaelder,1990,0.0794000022321272
276000891709602,NA,276000890528967,female,Hinterwaelder,2003,0.764034782525352
276000802918066,276000802898936,276000802908116,female,Hinterwaelder,1985,-0.0691194388222831
276000802898577,NA,NA,female,Hinterwaelder,1979,0.0321922757042303
276000813481047,276000812346697,276000812750077,female,Hinterwaelder,2006,0.346236359168533
276000891993949,NA,276000891432149,female,Hinterwaelder,2005,0.915973285832896
276000802428839,NA,NA,female,Hinterwaelder,1972,-0.860634428839759
276000802932559,276000802918389,276000802925276,female,Hinterwaelder,1990,0.0387392425635508
276000813466221,276000812771544,276000890010169,female,Hinterwaelder,2006,0.31756966845195
276000812689059,276000811903649,276000811287807,female,Hinterwaelder,2003,0.443772666132356
276000891265600,NA,276000890295183,female,Hinterwaelder,2000,0.904985168736004
276000802422604,276000803611149,276000802420530,female,Hinterwaelder,1964,-2.19831475131429
276000890860413,NA,NA,female,Hinterwaelder,1989,0.694899903448845
276000802898519,NA,NA,female,Hinterwaelder,1979,-0.596519844616105
276000890817016,NA,NA,female,Hinterwaelder,1994,0.487565862039073
276000890527777,NA,NA,female,unbek0,NA,NA
276000811903273,276000802938193,276000811157952,female,Hinterwaelder,2001,0.450039416119492
276000892303410,NA,276000892000332,female,Hinterwaelder,2007,1.18289888538614
276000802947364,276000802932959,276000802940273,female,Hinterwaelder,1993,0.132779049993149
276000802938699,276000802918415,276000802907865,female,Hinterwaelder,1991,-0.6771556705153
276000812823644,NA,NA,female,Fleckvieh,2003,0.912419932470298
